Time (s),CH1_Raw (V),CH1_Filtered (V),CH2_Raw (V),CH2_Filtered (V),CH4_Raw (V),CH4_Filtered (V)
-0.499184,-3.84,-3.8400698725968248,3.18,3.1769668234624064,0.0,0.01748885400192506
-0.499176,-3.84,-3.840059153871509,3.18,3.176825191437877,0.0,0.016261445380746344
-0.499168,-3.84,-3.8400439730183713,3.18,3.176647412916295,0.06666666666666668,0.0150674167079554
-0.49916,-3.84,-3.8400240256458567,3.18,3.1764329171839285,0.0,0.013927784283858975
-0.499152,-3.84,-3.839999150575669,3.18,3.17618203338552,0.0,0.012862390498347975
-0.499144,-3.84,-3.839969348962045,3.18,3.1758960789476767,0.0,0.011889360499115948
-0.499136,-3.84,-3.8399348010608407,3.14,3.1755774170556785,0.0,0.011024585438882824
-0.499128,-3.84,-3.8398958801277705,3.22,3.175229478664244,0.0,0.01028125460182395
-0.49912,-3.84,-3.8398531629273087,3.18,3.1748567447969647,0.0,0.009669456575856212
-0.499112,-3.84,-3.8398074363470625,3.18,3.174464684799146,0.0,0.009195865902092142
-0.499104,-3.84,-3.8397596996386176,3.18,3.174059647061871,0.0,0.008863527531488547
-0.499096,-3.84,-3.839711161846497,3.18,3.173648701366106,0.0,0.008671747495637365
-0.499088,-3.84,-3.8396632340432753,3.18,3.1732394355893168,0.0,0.008616094503609659
-0.49908,-3.84,-3.839617516062233,3.18,3.1728397127850667,0.0,0.008688513659044805
-0.499072,-3.84,-3.8395757775096953,3.18,3.172457397298713,0.0,0.008877550099444922
-0.499064,-3.84,-3.8395399329478095,3.18,3.172100061033677,0.0,0.00916867704131954
-0.499056,-3.84,-3.839512011264557,3.14,3.171774683467703,0.0,0.009544719420484179
-0.499048,-3.84,-3.839494119390373,3.18,3.171487361239004,0.0,0.009986360999457523
-0.49904,-3.84,-3.839488400678388,3.14,3.171243044247555,0.0,0.010472719430727789
-0.499032,-3.84,-3.839496988435632,3.18,3.171045314413551,0.06666666666666668,0.010981970376313457
-0.499024,-3.84,-3.839521955272664,3.18,3.1708962205504325,0.0,0.011491998948080664
-0.499016,-3.84,-3.83956525912508,3.14,3.170796179348511,0.0,0.011981055701196498
-0.499008,-3.84,-3.8396286869878096,3.14,3.170743949447884,0.0,0.01242839595339986
-0.499,-3.84,-3.839713797586404,3.14,3.1707366829889634,0.0,0.012814883933185235
-0.498992,-3.84,-3.8398218643828392,3.18,3.1707700553170945,0.06666666666666668,0.01312354453070217
-0.498984,-3.84,-3.8399538204695665,3.18,3.1708384674301855,0.06666666666666668,0.013340044556824646
-0.498976,-3.84,-3.8401102070373585,3.18,3.170935308455037,0.0,0.013453085072948552
-0.498968,-3.84,-3.8402911272017177,3.18,3.171053259846564,0.0,0.013454689895025039
-0.49896,-3.84,-3.840496207030796,3.18,3.1711846210523835,0.0,0.013340382828474764
-0.498952,-3.84,-3.8407245656260263,3.18,3.1713216376483246,0.0,0.013109253566404695
-0.498944,-3.84,-3.8409747960559857,3.18,3.1714568158282246,0.06666666666666668,0.012763915496566127
-0.498936,-3.84,-3.8412449588252393,3.14,3.171583210379728,0.06666666666666668,0.012310358051561396
-0.498928,-3.84,-3.84153258936429,3.22,3.171694676185182,0.0,0.01175769566929591
-0.49892,-3.84,-3.841834720745552,3.18,3.1717860753798335,0.0,0.011117818874307527
-0.498912,-3.84,-3.8421479224554944,3.18,3.171853433873323,0.0,0.01040496058528975
-0.498904,-3.84,-3.842468355577572,3.14,3.17189404323428,0.0,0.009635198516325482
-0.498896,-3.84,-3.8427918441575777,3.18,3.171906507427946,0.0,0.008825918384101423
-0.498888,-3.84,-3.843113961827685,3.18,3.1718907370006546,0.0,0.007995262003915425
-0.49888,-3.84,-3.843430131953393,3.18,3.171847894265011,0.0,0.00716158134106605
-0.498872,-3.84,-3.8437357386364086,3.18,3.1717802923952547,0.0,0.0063429160665607245
-0.498864,-3.84,-3.84402624485504,3.18,3.171691251164224,0.0,0.005556508848479719
-0.498856,-3.84,-3.844297312852604,3.18,3.171584913470484,0.0,0.004818369598885486
-0.498848,-3.84,-3.844544920595826,3.18,3.171466029414084,0.0,0.004142897192122473
-0.49884,-3.88,-3.8447654667821096,3.14,3.1713397176668203,0.0,0.0035425647683471734
-0.498832,-3.88,-3.8449558558946135,3.14,3.171211216490202,0.0,0.003027672624463324
-0.498824,-3.84,-3.845113555313152,3.22,3.1710856378691563,0.0,0.002606170855723465
-0.498816,-3.84,-3.8452366197320176,3.18,3.170967736973408,0.0,0.0022835523221987645
-0.498808,-3.84,-3.845323683769791,3.14,3.170861706593856,0.0,0.0020628151476098926
-0.4988,-3.84,-3.8453739292193134,3.18,3.1707710049195703,0.0,0.0019444927823346525
-0.498792,-3.84,-3.84538703641776,3.14,3.170698225845539,0.0,0.001926748643489224
-0.498784,-3.84,-3.845363129376495,3.14,3.1706450217508966,0.0,0.0020055314464905018
-0.498776,-3.84,-3.8453027228481753,3.14,3.1706120869440366,0.0,0.0021747865269775278
